country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,BETA,MU050,BHQ4,Q4Q4,BHQ1,BHQ2,BHQ3,Q4BH,Q4child
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1970,dad,son,973,0.61923271,0.066791214,0.072421901,0.12346559,0.11808856,0.3607817,0.1273302,0.11907183,0.25340435,0.13941191,4.5448227,7.9378014,5.8217506,5.8023782,,0.45847335,0.55564225,4.1744304,0.44406083,0.53159213,0.38532057,0.35989109,0.1891509,0,0.36807737,0.36685255,52.753357,0.27954981,0.60426664,0.21380222,0.22243243,0.28421554,0.095722057,0.36554942
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1970,max,all,1919,0.63214493,0.064048037,0.078278795,0.1155445,0.10998376,0.53406996,0.10356852,0.085975148,0.19211449,0.084271893,4.3461246,5.7592669,5.7482553,5.8904829,,0.3034752,0.39400741,2.1302786,0.29455221,0.33155668,0.32538375,0.32971832,0.11991798,0,0.40899885,0.41911858,40.226955,0.15717207,0.48873484,0.34423777,0.29483983,0.20375034,0.22512752,0.25065631
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1970,max,daughter,953,0.65788621,0.05863332,0.077770874,0.10895216,0.096757449,0.70481873,0.080045432,0.054138727,0.13071132,0.030285791,4.0039563,3.6125448,5.6286879,5.1477876,,0.15739892,0.23991266,0.29235539,0.15272738,0.15601176,0.25607115,0.25986761,0.039531067,0,0.46560156,0.42582181,30.069817,0.059561569,0.35167482,0.46280792,0.35827839,0.11935213,0.37495846,0.13726698
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1970,max,son,966,0.60620534,0.069504462,0.078790627,0.1221876,0.12331194,0.36200616,0.12727278,0.11805674,0.25399056,0.13867375,4.6909275,7.9225216,5.8489914,5.8018947,,0.45513514,0.54928893,4.0384545,0.43746927,0.52353454,0.38430551,0.39919594,0.19214936,0,0.37530559,0.37228358,52.549442,0.26635346,0.61974734,0.21150443,0.22379635,0.29834574,0.092576683,0.36491886
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1970,mom,all,1956,0.89615005,0.020846594,0.028645845,0.025335096,0.029022397,0.53834975,0.1046853,0.08440318,0.18899426,0.083567522,1.21833,5.700139,3.5368018,5.8855972,,0.41559312,0.54260069,4.7098517,0.41107285,0.41833642,0.47388014,0.59841061,0.063888706,0,0.30598915,0.509197,40.853085,0.19294012,0.386329,0.29079509,0.2721408,0.244124,0.35356662,0.250765
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1970,mom,daughter,976,0.91310817,0.016939271,0.023239426,0.026438192,0.020274937,0.71118951,0.078317843,0.052970275,0.12789023,0.029632146,0.99190885,3.5415237,3.2303545,5.1176267,,0.24454066,0.36862147,2.7278152,0.24111231,0.24523558,0.33184066,0.37630594,0.048782561,0,0.32639781,0.51708943,31.79505,0.10422506,0.23512037,0.40104583,0.33217007,0.16255905,0.5246464,0.13707267
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1970,mom,son,980,0.87894529,0.02481075,0.034130901,0.024215955,0.037897095,0.36299595,0.13143627,0.1162933,0.25098705,0.13828743,1.4480448,7.8901529,3.810631,5.8065228,,0.59231222,0.71911055,6.7575498,0.58350557,0.60078108,0.57226664,0.75183934,0.080621004,0,0.28761378,0.4382571,53.800446,0.29042968,0.52541769,0.1695412,0.20593873,0.33409038,0.21057455,0.36611104
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,avg,all,2169,0.50528342,0.15187238,0.22768481,0.078595087,0.036564332,0.48235556,0.12871754,0.12109208,0.19205621,0.075778618,3.8567798,6.0642247,4.3793902,5.5439858,,0.35316041,0.51663804,2.3703101,0.35671547,0.35211805,0.38841599,0.37203202,0.23706615,0,0.41926444,0.5307579,39.788189,0.14253655,0.44800472,0.36134386,0.3024973,0.19362228,0.24575205,0.25054398
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,avg,daughter,1256,0.53152204,0.13101497,0.21219659,0.08421088,0.041055508,0.61166281,0.10959337,0.087343782,0.14150448,0.049895555,3.8045049,4.6469483,4.4956765,5.3085103,,0.22201139,0.38882676,0.96361893,0.22973152,0.19357005,0.24824621,0.30403894,0.15401638,0,0.5298481,0.62564641,30.946377,0.07085155,0.39968956,0.46902999,0.3470512,0.11306726,0.29302102,0.1758623
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,avg,son,913,0.46584404,0.18322316,0.25096518,0.070153981,0.02981364,0.28799379,0.15746307,0.17181915,0.26804054,0.11468345,3.9353542,8.1945333,4.1998668,5.2007089,,0.54800636,0.7087512,4.4602075,0.54758513,0.62403077,0.53907079,0.45844474,0.38691115,0,0.28407612,0.35177243,48.416924,0.26474237,0.50447214,0.17775874,0.22655252,0.33094636,0.17055881,0.36279801
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,dad,all,2188,0.53109986,0.072587132,0.098984942,0.16326182,0.13406625,0.48062041,0.12913106,0.12082133,0.19413956,0.075287655,5.5687332,6.081378,6.0457301,5.5433879,,0.30199054,0.39456722,1.381225,0.28972962,0.36478332,0.32246703,0.26653755,0.11011325,0,0.39386818,0.3611415,40.318928,0.14813282,0.45337051,0.35575926,0.30716538,0.18894255,0.24108759,0.25051299
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,dad,daughter,1268,0.5573104,0.062197864,0.082820155,0.16478443,0.13288717,0.60973257,0.11060883,0.086834565,0.14326335,0.049560696,5.3283,4.6641946,6.0611014,5.311213,,0.17939986,0.28647316,0.092310958,0.17868689,0.21043669,0.20980306,0.13998741,0.082764454,0,0.48543653,0.42537764,31.988459,0.07681454,0.40515953,0.45852414,0.35207105,0.1125903,0.28022239,0.17595479
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,dad,son,920,0.49167973,0.088212378,0.12329647,0.16097187,0.13583957,0.28643829,0.15698813,0.17193675,0.27065638,0.11398049,5.9303398,8.2127934,6.0078483,5.1945653,,0.48699445,0.55713862,3.326349,0.45673576,0.62790346,0.44194093,0.39438444,0.15221949,0,0.26528418,0.22937262,48.478004,0.27053174,0.52555776,0.17938137,0.23013635,0.31995055,0.18228279,0.36264706
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,max,all,2169,0.50528342,0.076376744,0.10535824,0.17311904,0.13986258,0.48235556,0.12871754,0.12109208,0.19205621,0.075778618,5.9183712,6.0642247,6.0396037,5.5439858,,0.2915253,0.37734476,0.98483402,0.28157359,0.35211805,0.36825421,0.24466598,0.10933966,0,0.40213737,0.36913744,39.969273,0.14312719,0.45648661,0.3626917,0.30181712,0.19236401,0.23359375,0.25050175
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,max,daughter,1256,0.53152204,0.071095243,0.083037764,0.17320865,0.14113629,0.61166281,0.10959337,0.087343782,0.14150448,0.049895555,5.6935978,4.6469483,6.0682654,5.3085103,,0.16555695,0.26559091,-0.32343692,0.16949058,0.19357005,0.2670508,0.1053279,0.066808857,0,0.49994904,0.43735474,31.504482,0.069953151,0.40998229,0.4703657,0.34637842,0.11330272,0.26889184,0.17460357
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,max,son,913,0.46584404,0.084315382,0.13890813,0.17298436,0.13794808,0.28799379,0.15746307,0.17181915,0.26804054,0.11468345,6.2562284,8.1945333,5.9838357,5.2007089,,0.4801681,0.545322,2.9440236,0.45004562,0.62403077,0.49652177,0.36986637,0.17335062,0,0.26705629,0.23210564,48.42083,0.2678149,0.52608991,0.17918248,0.2259092,0.32709339,0.17522672,0.36458436
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,mom,all,2235,0.80401909,0.058202077,0.055573661,0.056462687,0.025742492,0.48524264,0.13147832,0.11970383,0.18991436,0.073660858,2.1715937,6.0120764,4.2496972,5.5260701,,0.44280857,0.55982727,4.0104742,0.44391,0.45794547,0.51227874,0.399813,0.19797023,0,0.30743766,0.39977485,41.53524,0.19875281,0.40693852,0.29430521,0.27493593,0.23200606,0.29976749,0.25062761
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,mom,daughter,1301,0.790259,0.069380313,0.04958209,0.059952665,0.030825941,0.61560404,0.10935846,0.086282387,0.14037891,0.048376221,2.3066328,4.590405,4.3667412,5.2878985,,0.30237421,0.43451217,2.4440269,0.30552226,0.29807055,0.42468962,0.40344849,0.13396233,0,0.42145795,0.51036382,31.597076,0.10834183,0.36051553,0.39768308,0.33088216,0.16309293,0.36322212,0.17605203
Liberia,LBR,Sub-Saharan Africa,Sub-Saharan Africa,Developing economies,Low income,Low income,Yes,HIES,2014,Retrospective question,1980,mom,son,934,0.82483608,0.041291039,0.064638026,0.051182855,0.018051976,0.28802493,0.16494243,0.17026557,0.26485425,0.11191282,1.9672992,8.1628561,4.0600991,5.1746707,,0.6525014,0.74941069,6.3494511,0.65327042,0.68967372,0.73493111,0.39559409,0.31139669,0,0.19787081,0.25218996,52.287655,0.32232627,0.47011155,0.14289789,0.1931203,0.33302468,0.19289203,0.36344951
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1940,avg,all,81,0.064295284,0.41489074,0.39829382,0.10951605,0.013004083,0.13103774,0.11045859,0.19530615,0.46823469,0.094962813,6.6423306,9.0008249,3.3939879,4.0893474,0.66058892,0.73297411,0.66721654,2.4355519,0.72344249,1,0.84220213,0.69910246,0.28559405,0,0.39183915,0.47211906,41.636307,0.14167459,0.50863993,0.33011985,0.39135602,0.21925461,0.20834845,0.26408228
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1940,avg,daughter,51,0.058715884,0.36190009,0.4722122,0.078940175,0.028231675,0.11764054,0.11019674,0.17521438,0.50317883,0.093769506,6.7079186,9.1311941,3.4480712,4.0663443,0.97431272,0.73247707,0.65727872,2.5950696,0.71179801,1,0.81040663,0.7619369,0,0,0.36106193,0.4258039,41.946644,0.17641252,0.43852955,0.41292816,0.34897795,0.15565443,0.25986525,0.28066099
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1940,dad,all,91,0.12851357,0.47237816,0.26578951,0.11522374,0.018094996,0.17590779,0.12703732,0.19804908,0.40561667,0.093389124,6.7537131,8.5175829,4.054019,4.2823191,0.75831163,0.67416781,0.59659958,1.9007279,0.67234218,0.49044418,0.73847014,0.84181732,0.22874308,0,0.49682096,0.52479917,39.808689,0.13835579,0.43611586,0.33468366,0.34352067,0.18343988,0.2799902,0.25919625
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1940,dad,daughter,56,0.14134271,0.41777572,0.31071374,0.12403414,0.006133686,0.17212993,0.12108069,0.19809854,0.42878494,0.079905897,6.7825646,8.489501,3.9006958,4.2300844,0.98112643,0.67450422,0.54604775,1.7421573,0.670367,0.4914327,0.76689368,0.90281498,0,0,0.42702684,0.46308652,38.169857,0.16557968,0.36770418,0.43891072,0.30971113,0.096269108,0.31661022,0.25605354
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1940,max,all,81,0.064295284,0.39131469,0.39275065,0.13278766,0.018851714,0.13103774,0.11045859,0.19530615,0.46823469,0.094962813,7.7908545,9.0008249,3.5867031,4.0893474,0.66058892,0.73248571,0.55604988,1.353664,0.7186771,1,0.86332667,0.72634453,0.23554246,0,0.27340469,0.31171989,43.749451,0.22855473,0.2695635,0.24967591,0.36444899,0.25708881,0.31901586,0.260043
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1940,max,daughter,51,0.058715884,0.33673954,0.4455604,0.1307525,0.028231675,0.11764054,0.11019674,0.17521438,0.50317883,0.093769506,8.1600389,9.1311941,3.5627024,4.0663443,0.97431272,0.72715402,0.47638285,1.1588668,0.70662522,1,0.79624057,0.852373,0,0,0.29296404,0.33437896,40.804714,0.19296992,0.33875015,0.38758337,0.32412687,0.16981694,0.40064669,0.28841311
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1940,mom,all,99,0.26790115,0.37417033,0.29590344,0.053977847,0.008047246,0.1579614,0.14900236,0.19647105,0.41769007,0.078875124,5.6063762,8.4940186,4.1860547,4.1380868,0.70031399,0.73236585,0.66888964,2.9597437,0.72647232,0.71985173,0.88509715,0.6841628,0,0,0.43517289,0.43018627,41.232052,0.12332697,0.44427368,0.31934184,0.33240658,0.23344663,0.33197096,0.25728023
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1940,mom,daughter,64,0.31643218,0.35501948,0.25534138,0.056271065,0.016935885,0.17551735,0.16303985,0.15919335,0.4267486,0.075500853,5.2747383,8.2401218,4.3962908,4.2784019,0.96367723,0.71713465,0.64193892,3.1198366,0.70498931,0.69306672,0.80900985,0.77725923,0,0,0.4479416,0.43592981,39.227146,0.13087039,0.39540055,0.39190969,0.28712839,0.19009152,0.39252037,0.25256526
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,avg,all,341,0.13829935,0.41722414,0.36465767,0.07512144,0.004697402,0.13607052,0.15651013,0.32668623,0.32289642,0.057836693,5.8470922,8.277545,3.5352325,3.7117329,0.57098258,0.53465557,0.65955764,2.4552987,0.53304499,0.51806849,0.71687633,0.42342743,0.093067959,0,0.37663516,0.39543909,42.969704,0.18061285,0.36875647,0.32802024,0.27532592,0.20143038,0.2818875,0.25252217
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,avg,daughter,210,0.14914966,0.3665984,0.37973383,0.099549979,0.004968134,0.15933071,0.16490859,0.31846145,0.32037309,0.036926165,5.9864063,7.8741155,3.7218537,3.7669222,0.76259077,0.4602803,0.58543825,1.9064049,0.46005157,0.37236568,0.67862374,0.37542558,0.111614,0,0.46928048,0.47496307,39.568703,0.19751339,0.37976232,0.34788933,0.26415226,0.18854479,0.25728941,0.25691482
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,avg,son,131,0.11512,0.54849803,0.28340018,0.047982566,0.004999204,0.1419736,0.15642905,0.31301937,0.30756575,0.081012242,5.5140033,8.4259539,3.1830971,3.8286355,0.80687135,0.59057754,0.72698617,2.9416547,0.58762515,0.64059013,0.69685185,0.46048793,0.024095362,0,0.26482794,0.31853557,44.25985,0.18684034,0.36817193,0.29058859,0.28908017,0.21689761,0.29091749,0.24596712
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,dad,all,372,0.14213768,0.41789338,0.3433094,0.081279196,0.015380342,0.14330569,0.16987172,0.312893,0.31966466,0.054264933,6.7661452,8.1468868,3.9374433,3.7224164,0.55302954,0.5237655,0.50260454,1.5114509,0.51654309,0.56627953,0.67147821,0.43352801,0.071108028,0,0.32172224,0.30415273,44.114262,0.19975072,0.33638978,0.31583872,0.2665413,0.21786925,0.34275627,0.25187114
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,dad,daughter,225,0.1570666,0.38303581,0.34428051,0.092878804,0.022738274,0.16822582,0.174227,0.30178192,0.3208583,0.03490695,6.8617582,7.755147,4.1399879,3.7862804,0.72336918,0.46815741,0.45236039,1.0630815,0.45939872,0.45369971,0.65256095,0.37082455,0.092910066,0,0.37856296,0.34621975,41.674229,0.21025833,0.34632632,0.32844383,0.25552708,0.20577076,0.35967606,0.25813279
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,dad,son,147,0.12196121,0.50399363,0.29564947,0.069354475,0.009041202,0.14628269,0.17996888,0.30877095,0.29106554,0.07391192,6.4533758,8.2605801,3.5927887,3.7774246,0.78195924,0.54911703,0.52655202,1.8815819,0.54415238,0.69500238,0.63324749,0.47081733,0.014987175,0,0.24885236,0.26164106,44.095901,0.18660787,0.33361763,0.30083013,0.28027153,0.23229048,0.3092019,0.24270831
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,max,all,341,0.13829935,0.36475116,0.3977643,0.087593086,0.011592104,0.13607052,0.15651013,0.32668623,0.32289642,0.057836693,7.0619354,8.277545,3.9421124,3.7117329,0.57098258,0.51150012,0.49700344,1.3145146,0.50647169,0.51806849,0.71655041,0.41624713,0.079816788,0,0.35316631,0.33252704,44.191502,0.20162791,0.31998819,0.31472921,0.27765471,0.2071825,0.32257578,0.25163621
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,max,daughter,210,0.14914966,0.32350203,0.41456941,0.09842702,0.01435191,0.15933071,0.16490859,0.31846145,0.32037309,0.036926165,7.2016873,7.8741155,4.0793104,3.7669222,0.76259077,0.44756326,0.43498072,0.77964705,0.44319788,0.37236568,0.69661134,0.35973543,0.11288742,0,0.43347842,0.40028322,39.632347,0.2045276,0.36863664,0.33554098,0.25313082,0.1908987,0.26507518,0.25551915
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,max,son,131,0.11512,0.46473858,0.33935687,0.072421648,0.008362912,0.1419736,0.15642905,0.31301937,0.30756575,0.081012242,6.7201281,8.4259539,3.6143291,3.8286355,0.80687135,0.55600309,0.53723574,1.7657716,0.55135334,0.64059013,0.69079614,0.45796281,0.015964249,0,0.26035914,0.27579677,43.773087,0.17924097,0.36268854,0.2872439,0.30703139,0.22648373,0.31068236,0.24584174
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,mom,all,399,0.29022092,0.41689047,0.24350987,0.048413742,0.000964988,0.15134956,0.16274713,0.31644154,0.31442758,0.055034183,5.1149907,8.2170401,3.979763,3.7432113,0.49223596,0.61108315,0.63738763,3.1067083,0.61111039,0.68572402,0.67901748,0.48379269,0.21890083,0,0.35889134,0.33755931,42.397892,0.17538191,0.38161677,0.32549176,0.27804571,0.22108062,0.3055869,0.25178507
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,mom,daughter,245,0.29885852,0.38374802,0.2565895,0.06001677,0.000787176,0.15455729,0.18055311,0.3115952,0.31586719,0.037427191,5.2166443,7.9071865,4.1143527,3.7768266,0.71963942,0.57384902,0.59382004,2.6950252,0.57339734,0.61655813,0.66299826,0.46018073,0.27711987,0,0.47820178,0.43897191,40.047176,0.16354415,0.36707029,0.36564836,0.27380756,0.19699992,0.29048523,0.25847915
Sri Lanka,LKA,South Asia,South Asia,Developing economies,Middle income,Upper middle income,No,STEP,2012,Retrospective question,1950,mom,son,154,0.28849128,0.44131988,0.24267988,0.025345789,0.00216317,0.15942436,0.15013318,0.31674388,0.30337557,0.070323013,4.969995,8.3867092,3.8513579,3.7673295,0.79697251,0.64499867,0.67767459,3.4262888,0.64576662,0.74240643,0.73001581,0.44196144,0,0,0.21440975,0.20973179,45.492702,0.18769513,0.38558671,0.28027818,0.28511757,0.25299373,0.30626988,0.24199878
